"title","lat","lon","school"
"Cherokee Extension School, Bryson City, NC",35.422355,-83.448649,1
"Swain County Middle School, Bryson City, NC",35.422831,-83.448562,1
"Thomasville Middle, Thomasville, NC",35.899355,-80.078657,1
"Brevard Middle, Brevard, NC",35.24636,-82.729111,1
"Rosman Middle, Rosman, NC",35.14406,-82.820711,1
"Columbia Middle, Columbia, NC",35.918808,-76.247184,1
"South Providence, Waxhaw, NC",34.9223,-80.74159,1
"Monroe Middle, Monroe, NC",34.973391,-80.539736,1
"Wolfe School, Monroe, NC",34.97111,-80.568531,1
"East Union Middle, Marshville, NC",34.984208,-80.384148,1
"Parkwood Middle, Monroe, NC",34.898948,-80.631492,1
"Piedmont Middle, Monroe, NC",35.09223,-80.492279,1
"Sun Valley Middle, Indian Trail, NC",35.045461,-80.645977,1
"Weddington Middle, Matthews, NC",35.001345,-80.72567,1
"Porter Ridge Middle School, Indian Trail, NC",35.089384,-80.571465,1
"Marvin Ridge Middle, Waxhaw, NC",34.973508,-80.793677,1
"Cuthbertson Middle, Waxhaw, NC",34.97431,-80.741681,1
"Eaton-Johnson Middle, Henderson, NC",36.337899,-78.401942,1
"Henderson Middle, Henderson, NC",36.327567,-78.399149,1
"STEM Early High, Henderson, NC",36.34989,-78.37854,1
"West Lake Middle, Apex, NC",35.660375,-78.760481,1
"Durant Road Middle, Raleigh, NC",35.903597,-78.588092,1
"Apex Middle, Apex, NC",35.725968,-78.848374,1
"Carnage Middle, Raleigh, NC",35.761903,-78.627878,1
"Carroll Middle, Raleigh, NC",35.843163,-78.642731,1
"Daniels Middle, Raleigh, NC",35.813093,-78.656488,1
"Reedy Creek Middle, Cary, NC",35.812966,-78.768538,1
"East Garner Middle, Garner, NC",35.702397,-78.585856,1
"East Millbrook Middle, Raleigh, NC",35.856386,-78.577642,1
"Fuquay-Varina Middle, Fuquay-Varina, NC",35.586103,-78.794107,1
"Ligon Middle, Raleigh, NC",35.770883,-78.626375,1
"Martin Middle, Raleigh, NC",35.812505,-78.686248,1
"North Garner Middle, Garner, NC",35.715547,-78.612138,1
"Wake Forest Middle School, Wake Forest, NC",35.953767,-78.528456,1
"West Cary Middle, Cary, NC",35.802472,-78.794311,1
"West Millbrook Middle, Raleigh, NC",35.892287,-78.630146,1
"Zebulon Middle, Zebulon, NC",35.831798,-78.313204,1
"Davis Drive Middle, Cary, NC",35.777696,-78.850686,1
"Hilburn Drive Academy, Raleigh, NC",35.874996,-78.713916,1
"Mount Vernon, Raleigh, NC",35.790272,-78.718947,1
"East Wake Middle, Raleigh, NC",35.826062,-78.502171,1
"Leesville Road Middle, Raleigh, NC",35.888474,-78.718813,1
"Dillard Drive Middle, Raleigh, NC",35.752714,-78.724356,1
"Lufkin Road Middle, Apex, NC",35.719894,-78.829739,1
"Centennial Campus Middle, Raleigh, NC",35.757791,-78.688663,1
"Wakefield Middle, Raleigh, NC",35.945474,-78.569517,1
"Moore Square Museum Magnet Middle, Raleigh, NC",35.776141,-78.634596,1
"Heritage Middle, Wake Forest, NC",35.94925,-78.510915,1
"Holly Ridge Middle, Holly Springs, NC",35.654735,-78.815032,1
"Salem Middle, Apex, NC",35.758219,-78.848371,1
"River Oaks Middle, Raleigh, NC",35.797426,-78.558243,1
"Wendell Middle, Wendell, NC",35.804795,-78.391811,1
"East Cary Middle, Cary, NC",35.779219,-78.765837,1
"Mills Park Middle, Cary, NC",35.812953,-78.901165,1
"Holly Grove Middle, Holly Springs, NC",35.6289,-78.848821,1
"Wake Young Women's Leadership Academy, Raleigh, NC",35.77823,-78.659291,1
"Wake Young Men's Leadership Academy, Raleigh, NC",35.77862,-78.629471,1
"Rolesville Middle, Rolesville, NC",35.91429,-78.480801,1
"Warren County Middle, Warrenton, NC",36.431167,-78.170702,1
"Creswell High, Creswell, NC",35.868941,-76.395907,1
"Washington County Union, Roper, NC",35.871247,-76.609981,1
"Bethel Elementary, Sugar Grove, NC",36.29353,-81.84876,1
"Blowing Rock Elementary, Blowing Rock, NC",36.131937,-81.676163,1
"Cove Creek Elementary, Vilas, NC",36.259471,-81.748746,1
"Green Valley Elementary, Boone, NC",36.27619,-81.63775,1
"Hardin Park Elementary, Boone, NC",36.222622,-81.661949,1
"Mabel Elementary, Zionville, NC",36.322534,-81.746471,1
"Parkway Elementary, Boone, NC",36.23223,-81.56118,1
"Valle Crucis Elementary, Sugar Grove, NC",36.20993,-81.778747,1
"Dillard Middle, Goldsboro, NC",35.36846,-77.99262,1
"Edgewood Cmty Developmental, Goldsboro, NC",35.380436,-77.971548,1
"Brogden Middle, Dudley, NC",35.293144,-78.037233,1
"Eastern Wayne Middle, Goldsboro, NC",35.383503,-77.909656,1
"Greenwood Middle, Goldsboro, NC",35.367161,-77.942357,1
"Mount Olive Middle, Mount Olive, NC",35.201876,-78.072266,1
"Norwayne Middle, Fremont, NC",35.513898,-77.953041,1
"Rosewood Middle, Goldsboro, NC",35.414633,-78.071545,1
"Wayne School of Engineering, Goldsboro, NC",35.38639,-77.980531,1
"Wayne Middle / High Academy, Goldsboro, NC",35.387735,-77.982315,1
"Grantham Middle, Goldsboro, NC",35.295397,-78.151739,1
"Spring Creek Middle, Seven Springs, NC",35.242239,-77.904062,1
"Weldon Middle, Halifax, NC",36.368461,-77.590988,1
"Roanoke Valley Early College, Weldon, NC",36.42703,-77.615101,1
"Central Middle, Whiteville, NC",34.327284,-78.710648,1
"North Whiteville Academy, Whiteville, NC",34.32688,-78.709781,1
"Central Wilkes Middle, Moravian Falls, NC",36.094079,-81.17747,1
"East Wilkes Middle, Ronda, NC",36.245547,-80.929385,1
"North Wilkes Middle, North Wilkesboro, NC",36.26149,-81.150584,1
"West Wilkes Middle, Wilkesboro, NC",36.16942,-81.241309,1
"Elm City Middle, Elm City, NC",35.808084,-77.858184,1
"Speight Middle, Stantonsburg, NC",35.629617,-77.849702,1
"Springfield Middle, Lucama, NC",35.67583,-78.030451,1
"Charles H Darden Middle, Wilson, NC",35.718967,-77.886092,1
"Forest Hills Middle, Wilson, NC",35.837,-77.91558,1
"Toisnot Middle, Wilson, NC",35.744423,-77.910878,1
"Milton M Daniels Learning Cntr, Wilson, NC",35.7121,-77.90798,1
"Yadkin Success Academy, Yadkinville, NC",36.13633,-80.642941,1
"Forbush Middle, East Bend, NC",36.13965,-80.556531,1
"Starmount Middle, Boonville, NC",36.186012,-80.771669,1
"Cane River Middle, Burnsville, NC",35.912177,-82.377678,1
"East Yancey Middle, Burnsville, NC",35.911351,-82.257994,1
"MARMOT SCHOOL K-8, Mandan, ND",46.818283,-100.912776,1
"SCHOOL FOR THE DEAF PK-8, Devils Lake, ND",48.122792,-98.867032,1
"HORIZON MIDDLE SCHOOL, Bismarck, ND",46.855809,-100.801494,1
"SIMLE MIDDLE SCHOOL, Bismarck, ND",46.817924,-100.762514,1
"WACHTER MIDDLE SCHOOL, Bismarck, ND",46.793373,-100.781099,1
"STRASBURG HIGH SCHOOL, Strasburg, ND",46.134238,-100.165267,1
"LINTON ELEMENTARY SCHOOL, Linton, ND",46.267062,-100.227194,1
"CAVALIER ELEMENTARY SCHOOL, Cavalier, ND",48.794533,-97.617865,1
"JAMESTOWN MIDDLE SCHOOL, Jamestown, ND",46.907391,-98.706495,1
"SCRANTON HIGH SCHOOL, Scranton, ND",46.1533,-103.142321,1
"POWERS LAKE ELEMENTARY SCHOOL, Powers Lake, ND",48.560178,-102.637614,1
"KINDRED HIGH SCHOOL, Kindred, ND",46.652721,-97.012545,1
"NEW ENGLAND HIGH SCHOOL, New England, ND",46.543817,-102.868016,1
"DRAKE HIGH SCHOOL, Drake, ND",47.926086,-100.372942,1
"HAZEN HIGH SCHOOL, Hazen, ND",47.298637,-101.620802,1
"BEULAH MIDDLE SCHOOL, Beulah, ND",47.280142,-101.779698,1
"RICHLAND JUNIOR-SENIOR HIGH SCHOOL, Colfax, ND",46.47131,-96.874375,1
"A L HAGEN JUNIOR HIGH SCHOOL, Dickinson, ND",46.883512,-102.791262,1
"TIOGA HIGH SCHOOL, Tioga, ND",48.400477,-102.949157,1
"DAKOTA PRAIRIE HIGH SCHOOL, Petersburg, ND",48.008918,-98.001177,1
"MAY-PORT CG MIDDLE SCHOOL, Mayville, ND",47.499543,-97.349842,1
"MIDKOTA HIGH SCHOOL, Glenfield, ND",47.456523,-98.568436,1
"GACKLE-STREETER ELEMENTARY SCHOOL, Gackle, ND",46.627397,-99.138061,1
"NORTHERN CASS MIDDLE SCHOOL, Hunter, ND",47.153102,-97.108728,1
"ELGIN-NEW LEIPZIG HIGH SCHOOL, Elgin, ND",46.40341,-101.849097,1
"MOTT-REGENT HIGH SCHOOL, Mott, ND",46.372084,-102.31863,1
"TGU-GRANVILLE ELEMENTARY SCHOOL, Granville, ND",48.262826,-100.845122,1
"TGU-TOWNER ELEMENTARY SCHOOL, Towner, ND",48.3445,-100.401238,1
"RICHARDTON-TAYLOR HIGH SCHOOL, Richardton, ND",46.88574,-102.308285,1
"FESSENDEN-BOWDON ELEMENTARY SCHOOL, Fessenden, ND",47.652036,-99.626398,1
"MLS-MOHALL HIGH SCHOOL, Mohall, ND",48.766979,-101.511243,1
"CENTER-STANTON HIGH SCHOOL, Center, ND",47.118718,-101.297302,1
"CARRINGTON HIGH SCHOOL, Carrington, ND",47.448543,-99.115222,1
"NORTH BORDER-PEMBINA ELEMENTARY SCHOOL, Pembina, ND",48.967554,-97.248713,1
"NORTH BORDER-WALHALLA ELEMENTARY SCHOOL, Walhalla, ND",48.92425,-97.918237,1
"FORDVILLE-LANKIN ELEMENTARY SCHOOL, Fordville, ND",48.220068,-97.79133,1
"LITCHVILLE-MARION HIGH SCHOOL, Marion, ND",46.604457,-98.330915,1
"BERTHOLD ELEMENTARY SCHOOL, Berthold, ND",48.317153,-101.73206,1
"NORTH SHORE HIGH SCHOOL, Makoti, ND",47.962251,-101.80079,1
"NEW ROCKFORD-SHEYENNE HIGH SCHOOL, New Rockford, ND",47.680694,-99.131961,1
"BARNES COUNTY NORTH  ELEMENTARY SCHOOL, Wimbledon, ND",47.097517,-98.360598,1
"ENDERLIN AREA HIGH SCHOOL, Enderlin, ND",46.621822,-97.603187,1
"STEELE-DAWSON HIGH SCHOOL, Steele, ND",46.850154,-99.915274,1
"TAPPEN ELEMENTARY SCHOOL, Tappen, ND",46.876877,-99.633438,1
"NORTH STAR ELEMENTARY SCHOOL, Cando, ND",48.49021,-99.208391,1
"NEW SALEM-ALMONT HIGH SCHOOL, New Salem, ND",46.84564,-101.411061,1
"VALLEY-EDINBURG ELEMENTARY SCHOOL-CRYSTAL, Crystal, ND",48.59492,-97.673931,1
"PARK RIVER ELEMENTARY SCHOOL, Park River, ND",48.393283,-97.75119,1
"NEWBURG-UNITED HIGH SCHOOL, Newburg, ND",48.712404,-100.914904,1
"ALEXANDER HIGH SCHOOL, Alexander, ND",47.842463,-103.638291,1
"ASHLEY HIGH SCHOOL, Ashley, ND",46.03366,-99.380756,1
"BEACH HIGH SCHOOL, Beach, ND",46.92243,-104.005522,1
"TURTLE MT COMMUNITY MIDDLE SCHOOL, Belcourt, ND",48.84489,-99.739551,1
"DEMORES ELEMENTARY SCHOOL, Medora, ND",46.913364,-103.523416,1
"PRAIRIE ELEMENTARY SCHOOL, Medora, ND",47.125794,-103.199378,1
"BOTTINEAU JUNIOR-SENIOR HIGH SCHOOL, Bottineau, ND",48.829412,-100.442805,1
"BOWBELLS HIGH SCHOOL, Bowbells, ND",48.805809,-102.247212,1
"BOWMAN CO HIGH SCHOOL, Bowman, ND",46.181133,-103.407637,1
"BURKE CENTRAL HIGH SCHOOL, Lignite, ND",48.874743,-102.564706,1
"CENTRAL CASS MIDDLE SCHOOL, Casselton, ND",46.90592,-97.208614,1
"CENTRAL VALLEY HIGH SCHOOL, Buxton, ND",47.636003,-97.067789,1
"GRIGGS COUNTY CENTRAL ELEMENTARY SCHOOL, Cooperstown, ND",47.448039,-98.118353,1
"CENTRAL MIDDLE SCHOOL, Devils Lake, ND",48.115326,-98.860647,1
"DIVIDE COUNTY HIGH SCHOOL, Crosby, ND",48.907601,-103.288721,1
"DRAYTON HIGH SCHOOL, Drayton, ND",48.56113,-97.184295,1
"DUNSEITH HIGH SCHOOL, Dunseith, ND",48.809583,-100.065332,1
"EDGELEY HIGH SCHOOL, Edgeley, ND",46.359054,-98.717794,1
"WILLOW BANK COLONY SCHOOL, Edgeley, ND",46.31452,-98.570727,1
"EDMORE ELEMENTARY SCHOOL, Edmore, ND",48.41498,-98.453891,1
"EIGHT MILE ELEMENTARY SCHOOL, Trenton, ND",48.072197,-103.834152,1
"ELLENDALE HIGH SCHOOL, Ellendale, ND",46.002796,-98.52261,1
"MAPLE RIVER ELEMENTARY SCHOOL, Ellendale, ND",46.071525,-98.440177,1
"BELFIELD HIGH SCHOOL, Belfield, ND",46.88824,-103.195466,1
"EMERADO ELEMENTARY SCHOOL, Emerado, ND",47.914402,-97.370785,1
"FAIRMOUNT HIGH SCHOOL, Fairmount, ND",46.055727,-96.599863,1
"DISCOVERY MIDDLE SCHOOL, Fargo, ND",46.819782,-96.810694,1
"CARL BEN EIELSON MIDDLE SCHOOL, Fargo, ND",46.862817,-96.806516,1
"BEN FRANKLIN MIDDLE SCHOOL, Fargo, ND",46.896148,-96.791297,1
"FINLEY-SHARON HIGH SCHOOL, Finley, ND",47.513868,-97.83447,1
"FLASHER HIGH SCHOOL, Flasher, ND",46.45583,-101.228301,1
"FORT YATES MIDDLE SCHOOL, Fort Yates, ND",46.093402,-100.678933,1
"GARRISON HIGH SCHOOL, Garrison, ND",47.656857,-101.417553,1
"GLEN ULLIN ELEMENTARY SCHOOL, Glen Ullin, ND",46.81061,-101.825214,1
"GLENBURN HIGH SCHOOL, Glenburn, ND",48.515831,-101.223337,1
"GOODRICH HIGH SCHOOL, Goodrich, ND",47.473686,-100.127723,1
"GRAFTON CENTRAL MIDDLE SCHOOL, Grafton, ND",48.407219,-97.425072,1
"SCHROEDER MIDDLE SCHOOL, Grand Forks, ND",47.890292,-97.038782,1
"SOUTH MIDDLE SCHOOL, Grand Forks, ND",47.873649,-97.055277,1
"VALLEY MIDDLE SCHOOL, Grand Forks, ND",47.925017,-97.056433,1
"NATHAN TWINING MIDDLE SCHOOL, Grand Forks AFB, ND",47.965207,-97.367503,1
"GRENORA HIGH SCHOOL, Grenora, ND",48.620662,-103.933246,1
"HALLIDAY ELEMENTARY SCHOOL, Halliday, ND",47.349406,-102.337413,1
"HANKINSON HIGH SCHOOL, Hankinson, ND",46.069177,-96.900133,1
"HARVEY HIGH SCHOOL, Harvey, ND",47.775663,-99.92623,1
"HATTON EIELSON HIGH SCHOOL, Hatton, ND",47.641467,-97.459859,1
"HAZELTON-MOFFIT-BRADDOCK HIGH SCHOOL, Hazelton, ND",46.48577,-100.282191,1
"HEBRON HIGH SCHOOL, Hebron, ND",46.903907,-102.049547,1
"HETTINGER HIGH SCHOOL, Hettinger, ND",45.999433,-102.632908,1
"HILLSBORO HIGH SCHOOL, Hillsboro, ND",47.40431,-97.054637,1
"SPRUCE LANE COLONY SCHOOL, Blanchard, ND",47.32168,-97.188965,1
"HOPE HIGH SCHOOL, Hope, ND",47.318864,-97.714736,1
"KENMARE ELEMENTARY SCHOOL, Kenmare, ND",48.677545,-102.083277,1
"KILLDEER HIGH SCHOOL, Killdeer, ND",47.372673,-102.756261,1
"KULM ELEMENTARY SCHOOL, Kulm, ND",46.300503,-98.951715,1
"LAKOTA HIGH SCHOOL, Lakota, ND",48.044963,-98.343347,1
"LAMOURE ELEMENTARY SCHOOL, LaMoure, ND",46.352346,-98.291892,1
"LAMOURE COLONY SCHOOL, LaMoure, ND",46.338793,-98.399163,1
"LANGDON AREA HIGH SCHOOL, Langdon, ND",48.767788,-98.375186,1
"LEEDS ELEMENTARY SCHOOL, Leeds, ND",48.288217,-99.434173,1
"LIDGERWOOD HIGH SCHOOL, Lidgerwood, ND",46.074419,-97.14801,1
"LISBON MIDDLE SCHOOL, Lisbon, ND",46.441091,-97.685949,1
"LITTLE HEART ELEMENTARY SCHOOL, Saint Anthony, ND",46.61748,-100.911431,1
"GOLVA ELEMENTARY SCHOOL, Golva, ND",46.735076,-103.9858,1
"MADDOCK ELEMENTARY SCHOOL, Maddock, ND",47.965007,-99.521505,1
"MANDAN MIDDLE SCHOOL, Mandan, ND",46.829743,-100.907799,1
"MANDAREE HIGH SCHOOL, Mandaree, ND",47.91276,-102.71106,1
"MANNING ELEMENTARY SCHOOL, Bismarck, ND",46.693963,-100.628913,1
"MANVEL ELEMENTARY SCHOOL, Manvel, ND",48.072391,-97.176304,1
"MAPLE VALLEY HIGH SCHOOL, Tower City, ND",46.921089,-97.674975,1
"WHEATLAND COLONY SCHOOL, Tower City, ND",46.92558,-97.655761,1
"MARMARTH ELEMENTARY SCHOOL, Marmarth, ND",46.294616,-103.918304,1
"MAX HIGH SCHOOL, Max, ND",47.827228,-101.295068,1
"MCCLUSKY HIGH SCHOOL, McClusky, ND",47.482435,-100.445321,1
"WATFORD CITY HIGH SCHOOL, Watford City, ND",47.801807,-103.279399,1
"MEDINA HIGH SCHOOL, Medina, ND",46.89173,-99.296602,1
"MENOKEN ELEMENTARY SCHOOL, Menoken, ND",46.822339,-100.533128,1
"MIDWAY ELEMENTARY SCHOOL, Inkster, ND",48.152142,-97.515882,1
"MILNOR HIGH SCHOOL, Milnor, ND",46.260555,-97.454945,1
"SUNDALE COLONY SCHOOL, Milnor, ND",46.323771,-97.441927,1
"MINNEWAUKAN ELEMENTARY SCHOOL, Minnewaukan, ND",48.087171,-99.28304,1
"ERIK RAMSTAD MIDDLE SCHOOL, Minot, ND",48.275041,-101.310086,1
"JIM HILL MIDDLE SCHOOL, Minot, ND",48.226253,-101.30248,1
"MEMORIAL MIDDLE SCHOOL, Minot AFB, ND",48.428614,-101.314804,1
"MINTO ELEMENTARY SCHOOL, Minto, ND",48.294515,-97.375149,1
"WILTON HIGH SCHOOL, Wilton, ND",47.158529,-100.789971,1
"MONTPELIER HIGH SCHOOL, Montpelier, ND",46.69712,-98.587386,1
"MT PLEASANT HIGH SCHOOL, Rolla, ND",48.862921,-99.611679,1
"MUNICH ELEMENTARY SCHOOL, Munich, ND",48.666449,-98.835183,1
"NAPOLEON HIGH SCHOOL, Napoleon, ND",46.506942,-99.765602,1
"NEDROSE ELEMENTARY SCHOOL 4-8, Minot, ND",48.220851,-101.209486,1
"RAY ELEMENTARY SCHOOL, Ray, ND",48.344671,-103.169312,1
"STONY CREEK ELEMENTARY SCHOOL, Williston, ND",48.14344,-103.570971,1
"NEW TOWN ELEMENTARY SCHOOL, New Town, ND",47.981465,-102.488062,1
"NORTH SARGENT ELEMENTARY SCHOOL, Gwinner, ND",46.224766,-97.664653,1
"NORTHWOOD HIGH SCHOOL, Northwood, ND",47.735008,-97.578149,1
"OAKES HIGH SCHOOL, Oakes, ND",46.138481,-98.088523,1
"PARSHALL HIGH SCHOOL, Parshall, ND",47.961455,-102.134126,1
"PINGREE-BUCHANAN HIGH SCHOOL, Pingree, ND",47.166922,-98.911975,1
"ROLETTE ELEMENTARY SCHOOL, Rolette, ND",48.662401,-99.838689,1
"ROOSEVELT ELEMENTARY SCHOOL, Carson, ND",46.421786,-101.567079,1
"RUGBY ELY ELEMENTARY SCHOOL, Rugby, ND",48.368043,-99.998252,1
"SARGENT CENTRAL HIGH SCHOOL, Forman, ND",46.103803,-97.640376,1
"SAWYER HIGH SCHOOL, Sawyer, ND",48.088606,-101.054896,1
"SELFRIDGE HIGH SCHOOL, Selfridge, ND",46.038901,-100.921831,1
"SOLEN HIGH SCHOOL, Solen, ND",46.388505,-100.79208,1
"VELVA HIGH SCHOOL, Velva, ND",48.058472,-100.93542,1
"SOUTH HEART HIGH SCHOOL, South Heart, ND",46.866892,-102.991281,1
"SOUTH PRAIRIE ELEMENTARY SCHOOL, Minot, ND",48.052683,-101.298403,1
"SAINT JOHN ELEMENTARY SCHOOL, Saint John, ND",48.940378,-99.710335,1
"SAINT THOMAS HIGH SCHOOL, Saint Thomas, ND",48.6194,-97.451164,1
"STANLEY ELEMENTARY SCHOOL, Stanley, ND",48.315272,-102.392464,1
"STARKWEATHER HIGH SCHOOL, Starkweather, ND",48.452177,-98.874906,1
"STERLING ELEMENTARY SCHOOL, Sterling, ND",46.81354,-100.294011,1
"SURREY HIGH SCHOOL, Surrey, ND",48.237183,-101.130344,1
"THOMPSON HIGH SCHOOL, Thompson, ND",47.775352,-97.106036,1
"TURTLE LAKE-MERCER HIGH SCHOOL, Turtle Lake, ND",47.520573,-100.895397,1
"TWIN BUTTES ELEMENTARY SCHOOL, Halliday, ND",47.51658,-102.247971,1
"UNDERWOOD HIGH SCHOOL, Underwood, ND",47.456701,-101.143081,1
"BURLINGTON-DES LACS ELEMENTARY SCHOOL, Burlington, ND",48.272651,-101.428154,1
"VALLEY CITY JUNIOR HIGH SCHOOL, Valley City, ND",46.927348,-98.003964,1
"WAHPETON MIDDLE SCHOOL, Wahpeton, ND",46.276465,-96.618683,1
"WARWICK HIGH SCHOOL, Warwick, ND",47.857662,-98.710555,1
"WASHBURN HIGH SCHOOL, Washburn, ND",47.292585,-101.026398,1
"CHENEY MIDDLE SCHOOL, West Fargo, ND",46.853865,-96.884401,1
"LIBERTY MIDDLE SCHOOL, West Fargo, ND",46.824728,-96.885891,1
"WESTHOPE HIGH SCHOOL, Westhope, ND",48.912377,-101.021561,1
"WHITE SHIELD ELEMENTARY SCHOOL, Roseglen, ND",47.661401,-101.845118,1
"WILLISTON MIDDLE SCHOOL, Williston, ND",48.157288,-103.630098,1
"WING ELEMENTARY SCHOOL, Wing, ND",47.138997,-100.27956,1
"WISHEK HIGH SCHOOL, Wishek, ND",46.256171,-99.549603,1
"WOLFORD HIGH SCHOOL, Wolford, ND",48.4945,-99.705442,1
"WYNDMERE HIGH SCHOOL, Wyndmere, ND",46.263271,-97.127622,1
"EAST FAIRVIEW ELEMENTARY SCHOOL, Fairview, MT",47.85589,-104.038071,1
"ZEELAND HIGH SCHOOL, Zeeland, ND",45.968339,-99.830854,1
"Ohio School For The Deaf, Columbus, OH",40.066283,-83.004793,1
"State School For The Blind, Columbus, OH",40.068902,-83.013256,1
"Autism Model School, Toledo, OH",41.71779,-83.617381,1
"Aurora Academy, Toledo, OH",41.64618,-83.516821,1
"Green Inspiration Academy, Highland Hills, OH",41.44525,-81.528041,1
"Middlebury Academy, Akron, OH",41.072717,-81.487965,1
"Colonial Prep Academy, Akron, OH",41.04357,-81.548751,1
"Cincinnati College Preparatory Academy, Cincinnati, OH",39.110983,-84.528192,1
"Millennium Community School, Columbus, OH",39.9202,-82.906501,1
"Riverside Academy, Cincinnati, OH",39.086604,-84.577944,1
"Richard Allen Academy, Dayton, OH",39.7641,-84.207441,1
"Lincoln Preparatory Academy, Cleveland, OH",41.465126,-81.714409,1
"Toledo School For The Arts, Toledo, OH",41.656533,-83.543455,1
"Intergenerational School The, Cleveland, OH",41.484295,-81.606212,1
"Constellation Schools: Parma Community, Parma, OH",41.38045,-81.73691,1
"Summit Academy Community School for Alternative Learn-Canton, Canton, OH",40.781001,-81.3833,1
"Lighthouse Community Sch Inc, Cincinnati, OH",39.163126,-84.38985,1
"Electronic Classroom Of Tomorrow, Columbus, OH",39.88585,-82.996551,1
"Cornerstone Academy Community School, Westerville, OH",40.11263,-82.826784,1
"Dayton Leadership Academies-Dayton View Campus, Dayton, OH",39.761595,-84.218565,1
"Monroe Jr./Sr. High School, Monroe, OH",39.450082,-84.382827,1
"Summit Academy Community School Alternative Learners -Xenia, Xenia, OH",39.67498,-83.958711,1
"Summit Academy Akron Middle School, Akron, OH",41.09684,-81.570131,1
"Constellation Schools: Elyria Community, Elyria, OH",41.381861,-82.0782,1
"Washington Park Community School, Newburgh Heights, OH",41.44911,-81.658511,1
"Phoenix Community Learning Ctr, Cincinnati, OH",39.14819,-84.495591,1
"The Autism Academy Of Learning, Toledo, OH",41.63647,-83.622621,1
"Treca Digital Academy, Marion, OH",40.57059,-83.124961,1
"West Preparatory Academy, Cleveland, OH",41.42476,-81.781311,1
"Eagle Academy, Toledo, OH",41.659003,-83.500738,1
"Hamilton Cnty Math & Science, Cincinnati, OH",39.277159,-84.570768,1
"Sciotoville, Portsmouth, OH",38.758565,-82.88847,1
"Polly Fox Academy Community School, Toledo, OH",41.65484,-83.546261,1
"Phoenix Academy Community School, Toledo, OH",41.65484,-83.546261,1
"Pathway School of Discovery, Dayton, OH",39.795249,-84.156258,1
"Alliance Academy of Cincinnati, Cincinnati, OH",39.142458,-84.470676,1
"Newark Digital Academy, Newark, OH",40.06405,-82.416321,1
"Hamilton Alternative Academy, Columbus, OH",39.860624,-82.973277,1
"Wildwood Environmental Academy, Maumee, OH",41.61179,-83.686731,1
"Tomorrow Center, Edison, OH",40.554081,-82.863262,1
"Mahoning Unlimited Classroom, Youngstown, OH",41.02116,-80.659521,1
"Goal Digital Academy, Mansfield, OH",40.76646,-82.544841,1
"Akron Digital Academy, Akron, OH",41.0968,-81.537421,1
"Urbana Community School, Urbana, OH",40.114646,-83.744351,1
"Focus Learning Academy of Northern Columbus, Columbus, OH",40.08731,-82.968311,1
"Ohio Virtual Academy, Maumee, OH",41.58714,-83.684591,1
"Hope Academy Northcoast, Cleveland, OH",41.441518,-81.63971,1
"International Acad Of Columbus, Columbus, OH",40.08811,-82.952681,1
"Great Western Academy, Columbus, OH",39.96147,-83.089901,1
"Trotwood Fitness & Prep Acad, Trotwood, OH",39.81798,-84.295191,1
"Middletown Fitness & Prep Acad, Middletown, OH",39.515379,-84.409355,1
"Alternative Education Academy, Toledo, OH",41.65864,-83.546304,1
"North Dayton School Of Science & Discovery, Dayton, OH",39.815213,-84.252082,1
"Virtual Community School Of Ohio, Reynoldsburg, OH",39.97844,-82.785841,1
"Marion City Digital Academy, Marion, OH",40.583991,-83.104872,1
"Franklin Local Community School, Roseville, OH",39.800712,-82.075385,1
"Southwest Licking Digital Acad, Pataskala, OH",39.956038,-82.682152,1
"Luther E Ball (Chjcf), Highland Hills, OH",41.445474,-81.516982,1
"Miami Valley Academies, Dayton, OH",39.67713,-84.221321,1
"Ohio Connections Academy Inc, Cleveland, OH",41.50298,-81.659981,1
"Quaker Digital Academy, New Philadelphia, OH",40.48051,-81.441491,1
"Massillon Digital Academy Inc, Massillon, OH",40.80723,-81.500741,1
"London Academy, London, OH",39.886839,-83.444962,1
"Lorain K-12 Digital Academy, Lorain, OH",41.435691,-82.195654,1
"Ridgedale Community School, Morral, OH",40.647674,-83.174367,1
"West Central Learning Academy II, Lima, OH",40.7428,-84.111151,1
"Lakewood Digital Academy, Hebron, OH",39.95697,-82.439761,1
"Constellation Schools: Puritas Community Middle, Parma, OH",41.43469,-81.802851,1
"Constellation Schools: Outreach Academy for Students with Di, Cleveland, OH",41.45175,-81.763281,1
"Pinnacle Academy, Euclid, OH",41.590889,-81.527648,1
"Winterfield Venture Academy, Toledo, OH",41.634249,-83.643676,1
"Columbus Humanities Arts and Technology Academy, Columbus, OH",40.0605,-82.983121,1
"A+ Arts Academy, Columbus, OH",39.96703,-82.905221,1
"Columbus Arts & Technology Academy, Columbus, OH",39.927689,-82.884519,1
"Columbus Preparatory Academy, Columbus, OH",39.984897,-83.094109,1
"Orion Academy, Cincinnati, OH",39.126418,-84.557508,1
"Apex Academy, Cleveland, OH",41.541464,-81.566555,1
"Virtual Schoolhouse Inc., Cleveland, OH",41.537276,-81.608792,1
"Hope Academy Northwest Campus, Cleveland, OH",41.48225,-81.767054,1
"King Academy Community School, Cincinnati, OH",39.11341,-84.520331,1
"Emerson Academy, Dayton, OH",39.75132,-84.180102,1
"Summit Academy Middle School - Lorain, Lorain, OH",41.4717,-82.162311,1
