id,name,G08,HI08,BL08,WH08,HI08_alg_p,HI08_access_p,BL08_alg_p,BL08_access_p,WH08_alg_p,WH08_access_p
4701830,"Henry County School District, TN",198,3,4,187,0,1,0,1,.35294119,1
4701860,"Hickman County School District, TN",238,5,2,224,0,0,0,0,0,0
4701890,"Hollow Rock-Bruceton Special School District, TN",46,1,2,42,0,0,0,0,0,0
4701920,"Houston County School District, TN",114,3,2,102,0,0,0,0,0,0
4701950,"Humboldt City School District, TN",88,2,70,16,0,0,0,0,0,0
4701980,"Humphreys County School District, TN",188,3,8,173,0,0,0,0,0,0
4702070,"Jackson County School District, TN",107,2,0,105,0,0,,,0,0
4702100,"Jefferson County School District, TN",548,30,12,491,0,0,0,0,0,0
4702160,"Johnson County School District, TN",156,4,0,151,0,0,,,0,0
4702190,"Kingsport City School District, TN",551,22,52,448,.090909094,1,.07692308,1,.27901787,1
4702220,"Knox County School District, TN",4408,309,593,3279,.13268608,1,.097807758,1,.29460201,1
4702340,"Lawrence County School District, TN",554,10,16,523,0,0,0,0,0,0
4702370,"Lebanon Special School District, TN",393,49,68,264,0,0,0,0,0,0
4702400,"Lenoir City School District, TN",141,31,4,101,0,0,0,0,0,0
4702430,"Lewis County School District, TN",124,9,4,109,0,0,0,0,0,0
4702460,"Lexington City School System, TN",84,5,16,59,0,0,0,0,0,0
4702490,"Lincoln County School District, TN",248,7,3,234,0,0,0,0,0,0
4702520,"Loudon County School District, TN",420,49,12,358,0,.020408163,0,.16666667,0,.15083799
4702550,"Macon County School District, TN",270,22,0,246,0,0,,,0,0
4702580,"Jackson-Madison County School System, TN",687,35,390,243,.11428571,.25714287,.041025642,.35641026,.078189299,.30041152
4702610,"Manchester City School District, TN",118,17,8,88,0,0,0,0,0,0
4702640,"Marion County School District, TN",308,6,15,278,0,0,0,0,0,0
4702670,"Marshall County School District, TN",437,29,37,367,0,0,0,0,0,0
4702700,"Maryville City School District, TN",425,12,14,385,.33333334,1,.2857143,1,.51688313,1
4702790,"McKenzie Special School District, TN",105,6,13,84,0,0,0,0,0,0
4702820,"McMinn County School District, TN",414,11,9,386,0,1,0,.8888889,.14248705,.90932643
4702880,"McNairy County School District, TN",363,5,31,324,0,0,0,0,0,0
4702910,"Meigs County School District, TN",147,1,3,141,0,0,0,0,0,0
4702970,"Milan Special School District, TN",149,5,37,102,.40000001,1,.054054055,1,.24509804,1
4703000,"Monroe County School District, TN",393,22,4,358,0,0,0,0,0,0
4703030,"Clarksville-Montgomery County School System, TN",2427,281,610,1319,.088967972,1,.044262294,1,.13267627,1
4703060,"Moore County School District, TN",67,2,1,64,0,1,0,1,.34375,1
4703090,"Morgan County School District, TN",204,1,1,200,0,1,0,0,.125,.505
4703180,"Metropolitan Nashville Public School District, TN",5404,1116,2387,1614,.24462366,.8530466,.18391286,.87264347,.37732342,.95786864
4703210,"Newport City School District, TN",76,0,8,67,,,0,0,0,0
4703240,"Oak Ridge City School District, TN",368,24,50,258,.16666667,1,.2,1,.13178295,1
4703270,"Obion County School District, TN",297,9,17,268,0,0,0,0,0,0
4703300,"Oneida Special School District, TN",101,1,0,100,0,0,,,0,0
4703360,"Paris Special School District, TN",165,2,37,126,1,1,.054054055,1,.31746033,1
4703390,"Perry County School District, TN",90,0,5,83,,,0,0,0,0
4703420,"Pickett County School District, TN",52,0,1,51,,,0,1,.90196079,1
4703480,"Putnam County School District, TN",670,86,28,542,0,1,0,1,.11623617,1
4703510,"Rhea County School District, TN",342,24,9,305,0,0,0,0,0,0
4703590,"Roane County School District, TN",532,8,17,489,.25,1,.23529412,1,.1799591,.85276073
4703600,"Robertson County School District, TN",866,109,65,681,.018348623,.073394492,0,.030769231,.091042586,.42437592
4703660,"Rogersville City Schools, TN",66,1,1,61,0,0,0,0,0,0
4703690,"Rutherford County School District, TN",3528,439,661,2190,.038724374,1,.051437218,1,.1369863,1
4703720,"Scott County School District, TN",241,5,1,234,0,0,0,0,0,0
4703750,"Sequatchie County School District, TN",175,8,0,164,0,0,,,0,0
4703780,"Sevier County School District, TN",947,87,6,821,.12643678,.7011494,0,.33333334,.10353228,.45797807
4703870,"Smith County School District, TN",237,7,3,218,0,0,0,0,0,0
4703900,"South Carroll Special School District, TN",27,0,0,26,,,,,0,0
4703960,"Stewart County School District, TN",178,5,5,167,0,0,0,0,0,0
4703990,"Sullivan County School District, TN",769,9,7,742,.22222222,.55555558,0,.71428573,.1967655,.76280326
4704020,"Sumner County School District, TN",2233,161,269,1743,0,0,0,0,0,0
4704050,"Sweetwater City School District, TN",156,11,12,130,0,0,0,0,0,0
4704080,"Tipton County School District, TN",842,18,195,613,.44444445,1,.18974359,1,.26101142,1
4704100,"Trenton Special School District, TN",94,8,20,66,0,0,0,0,0,0
4704170,"Trousdale County School District, TN",84,4,9,70,0,0,0,0,0,0
4704230,"Unicoi County School District, TN",211,25,2,182,0,0,0,0,0,0
4704260,"Union City School District, TN",123,16,50,55,0,1,.079999998,1,.18181819,1
4704290,"Union County School District, TN",217,4,2,210,0,0,0,0,0,0
4704320,"Van Buren County School District, TN",61,0,0,61,,,,,0,0
4704350,"Warren County School District, TN",531,73,26,424,.16438356,.93150687,.11538462,.96153843,.23349057,.91273582
4704380,"Washington County School District, TN",590,25,10,533,0,0,0,0,0,0
4704440,"Wayne County School District, TN",164,2,1,160,0,.5,1,1,.4375,.46875
4704470,"Weakley County School District, TN",332,9,22,297,0,.77777779,.18181819,.86363637,.12794612,.67003369
4704490,"West Carroll Special District, TN",89,1,14,71,0,0,0,0,0,0
4704500,"White County School District, TN",294,8,5,274,0,0,0,0,0,0
4704530,"Williamson County School District, TN",2644,130,85,2228,.32307693,1,.21176471,1,.36894074,1
4704550,"Wilson County School District, TN",1225,50,75,1064,.25999999,1,.10666667,.97333336,.34022558,.95300752
4800001,"Crosbyton Consolidated Independent School District, TX",20,13,1,6,0,0,0,0,0,0
4800002,"Spur Independent School District, TX",20,9,1,10,0,1,0,1,.40000001,1
4800003,"Rocksprings Independent School District, TX",17,10,0,7,0,0,,,0,0
4800005,"Blackwell Consolidated Independent School District, TX",14,2,0,12,0,1,,,.16666667,1
4800006,"Aspermont Independent School District, TX",19,8,2,9,0,0,0,0,0,0
4800007,"Panther Creek Consolidated Independent School District, TX",10,4,0,6,0,0,,,0,0
4800008,"Dripping Springs Independent School District, TX",401,72,5,307,.84722221,1,.80000001,1,.9413681,1
4800009,"Wimberley Independent School District, TX",166,36,0,121,0,0,,,0,0
4800010,"Hays Consolidated Independent School District, TX",1406,868,44,444,.24769585,1,.5,1,.41441441,1
4800011,"Alvarado Independent School District, TX",273,86,6,167,.29069766,1,0,1,.41916168,1
4800012,"Chisum Independent School District, TX",60,6,4,48,0,0,0,0,0,0
4800030,"UPLIFT EDUCATION, TX",773,582,137,29,.50859106,.77491409,.7591241,.99270076,.58620691,1
4800054,"KIPP INC CHARTER, TX",109,57,48,1,.3859649,1,.33333334,1,0,1
4800055,"LIFE SCHOOL, TX",242,56,109,65,.39285713,1,.28440368,1,.33846155,1
4800105,"WAXAHACHIE FAITH FAMILY ACADEMY, TX",194,141,51,2,.014184397,1,0,1,0,1
4800108,"ODYSSEY ACADEMY INC, TX",28,8,1,19,0,0,0,0,0,0
4800163,"TEXAS COLLEGE PREPARATORY ACADEMIES, TX",30,10,16,3,.69999999,1,.5,1,.66666669,1
4800209,"YES PREP PUBLIC SCHOOLS INC, TX",128,89,38,0,0,0,0,0,,
4800246,"LIGHTHOUSE CHARTER SCHOOL, TX",15,15,0,0,0,0,,,,
4800263,"DRAW ACADEMY, TX",23,23,0,0,.95652175,1,,,,
4800292,"HARMONY SCIENCE ACAD (WACO), TX",76,32,8,19,.125,1,.5,1,.52631581,1
4801421,"NEWMAN INTERNATIONAL ACADEMY OF ARLINGTON, TX",36,10,12,13,.2,1,.33333334,1,.38461539,1
4801444,"CARPE DIEM SCHOOLS, TX",43,32,3,8,0,0,0,0,0,0
4807350,"College Station Independent School District, TX",879,205,114,472,.77073169,1,.51754385,1,.20127119,1
4807380,"Abbott Independent School District, TX",26,2,0,22,0,0,,,0,0
4807410,"Abernathy Independent School District, TX",67,35,1,30,.11428571,1,0,1,.53333336,1
4807440,"Abilene Independent School District, TX",1183,513,159,421,.17738791,1,.16352202,1,.37292162,1
4807470,"Academy Independent School District, TX",125,30,7,81,.13333334,1,0,1,.2345679,1
4807500,"Adrian Independent School District, TX",13,10,0,3,0,0,,,0,0
4807530,"Agua Dulce Independent School District, TX",41,33,1,7,.30303031,1,0,1,.2857143,1
4807590,"Alamo Heights Independent School District, TX",482,186,6,250,.43010753,1,1,1,.64399999,1
4807650,"Alba-Golden Independent School District, TX",58,6,0,49,0,0,,,0,0
4807680,"Albany Independent School District, TX",43,7,1,32,.5714286,1,0,1,.3125,1
4807710,"Aldine Independent School District, TX",4377,3149,1060,73,.066687837,.94855511,.064150944,.98679245,.05479452,.95890409
4807780,"Aledo Independent School District, TX",426,46,11,352,.15217391,1,.36363637,1,.28409091,1
4807800,"Alice Independent School District, TX",363,337,3,19,.038575668,1,0,1,.10526316,1
4807830,"Alief Independent School District, TX",3441,1886,987,101,.17020148,.98727465,.17527862,.99088144,.24752475,.98019803
4807890,"Allen Independent School District, TX",1606,195,206,869,.27692309,1,.17475729,1,.46605292,1
4807950,"Alpine Independent School District, TX",69,44,0,20,.045454547,1,,,.1,1
4807980,"Alto Independent School District, TX",41,9,13,18,.22222222,1,0,1,.55555558,1
4808090,"Alvin Independent School District, TX",1562,672,296,434,.038690478,.30505952,.064189188,.52364862,.032258064,.3156682
4808100,"Alvord Independent School District, TX",49,8,1,39,.25,1,0,1,.41025642,1
4808130,"Amarillo Independent School District, TX",2313,1051,201,854,.079923883,.4224548,.094527364,.51243782,.323185,.81615925
4808160,"Amherst Independent School District, TX",8,7,1,0,0,0,0,0,,
4808190,"Anahuac Independent School District, TX",85,28,9,45,.25,1,.22222222,1,.22222222,1
4808230,"Anderson-Shiro Consolidated Independent School District, TX",66,14,9,43,.2857143,1,.22222222,1,.51162791,1
4808280,"Andrews Independent School District, TX",279,188,3,82,0,0,0,0,0,0
4808310,"Angleton Independent School District, TX",491,247,46,180,.07692308,1,.086956523,1,.20555556,1
4808340,"Anna Independent School District, TX",204,64,17,113,.296875,1,.41176471,1,.40707964,1
4808400,"Anson Independent School District, TX",46,25,1,19,.079999998,1,0,1,.21052632,1
4808430,"Anthony Independent School District, TX",61,58,1,2,.27586207,1,1,1,1,1
4808460,"Anton Independent School District, TX",10,7,1,2,0,1,0,1,1,1
4808490,"Apple Springs Independent School District, TX",15,1,1,13,0,1,0,1,.76923078,1
4808520,"Aquilla Independent School District, TX",19,4,0,15,0,0,,,0,0
4808550,"Aransas County Independent School District, TX",256,102,4,141,.098039217,1,.5,1,.13475177,1
4808580,"Aransas Pass Independent School District, TX",133,80,2,45,.087499999,1,1,1,.2888889,1
4808610,"Archer City Independent School District, TX",36,2,0,30,0,0,,,0,0
4808670,"Argyle Independent School District, TX",202,15,2,178,.26666668,1,0,1,.34269664,1
4808700,"Arlington Independent School District, TX",4569,1950,1173,1039,.29333332,1,.22676897,1,.43118384,1
4808730,"Arp Independent School District, TX",55,5,8,40,.40000001,1,0,1,.40000001,1
4808870,"Athens Independent School District, TX",228,106,26,82,0,0,0,0,0,0
4808880,"Atlanta Independent School District, TX",122,6,41,72,.66666669,1,.048780486,1,.30555555,1
4808910,"Aubrey Independent School District, TX",168,22,5,138,.090909094,1,0,1,.13768116,1
4808940,"Austin Independent School District, TX",5827,3472,461,1503,.2171659,.97033411,.16268981,.99132323,.3566201,.99334663
4809000,"Austwell-Tivoli Independent School District, TX",14,12,0,2,0,0,,,0,0
4809030,"Avalon Independent School District, TX",28,12,0,16,0,0,,,0,0
4809060,"Avery Independent School District, TX",16,1,0,14,0,0,,,0,0
4809090,"Avinger Independent School District, TX",14,0,5,9,,,0,1,.22222222,1
4809150,"Axtell Independent School District, TX",50,13,0,34,.15384616,1,,,.29411766,1
4809200,"Azle Independent School District, TX",488,78,10,383,.14102565,1,.40000001,1,.23237598,1
4809280,"Baird Independent School District, TX",25,4,0,20,0,1,,,0,1
4809300,"Ballinger Independent School District, TX",70,32,0,35,0,0,,,0,0
4809330,"Balmorhea Independent School District, TX",10,9,0,1,0,0,,,0,0
4809360,"Bandera Independent School District, TX",171,63,0,102,.15873016,1,,,.21568628,1
4809390,"Bangs Independent School District, TX",103,22,3,77,.090909094,1,0,1,.20779221,1
4809410,"Banquete Independent School District, TX",76,62,2,12,.16129032,1,0,1,.33333334,1
4809540,"Bartlett Independent School District, TX",20,13,1,6,.15384616,1,0,1,.33333334,1
4809570,"Bastrop Independent School District, TX",774,470,42,235,.30425531,1,.26190478,1,.48085105,1
4809630,"Bay City Independent School District, TX",242,159,33,43,0,1,0,1,0,1
4809670,"Beaumont Independent School District, TX",1315,303,771,152,.14521453,.91419142,.10116731,.96108949,.28947368,.8618421
4809690,"Beckville Independent School District, TX",44,2,4,38,1,1,0,1,.34210527,1
4809720,"Beeville Independent School District, TX",270,222,10,32,.072072074,1,.2,1,.125,1
4809750,"Bellevue Independent School District, TX",13,1,0,11,0,1,,,.36363637,1
4809780,"Bells Independent School District, TX",67,1,0,61,1,1,,,.3114754,1
4809810,"Bellville Independent School District, TX",175,44,18,113,.15909091,1,.11111111,1,.40707964,1
4809860,"Belton Independent School District, TX",837,272,58,457,.24264705,1,.18965517,1,.35448578,1
4809870,"Ben Bolt-Palito Blanco Independent School District, TX",49,42,0,7,0,1,,,.2857143,1
4809980,"Benjamin Independent School District, TX",8,5,0,3,0,0,,,0,0
4810140,"Big Sandy Independent School District, TX",59,7,8,40,0,0,0,0,0,0
4810170,"Big Sandy Independent School District, TX",34,2,0,22,0,0,,,0,0
4810200,"Big Spring Independent School District, TX",317,216,12,79,.032407407,1,0,1,.12658228,1
4810230,"Birdville Independent School District, TX",1734,705,149,721,.17588653,1,.17449665,1,.26352289,1
4810260,"Bishop Consolidated Independent School District, TX",125,105,1,19,.15238096,1,0,1,.36842105,1
4810320,"Blanco Independent School District, TX",77,23,2,50,.17391305,1,0,1,.5,1
4810350,"Bland Independent School District, TX",42,15,0,25,0,0,,,0,0
4810440,"Bloomburg Independent School District, TX",17,1,0,14,0,0,,,0,0
4810470,"Blooming Grove Independent School District, TX",67,20,3,39,.2,1,0,1,.56410259,1
4810500,"Bloomington Independent School District, TX",55,45,1,6,0,0,0,0,0,0
4810590,"Blue Ridge Independent School District, TX",43,9,0,31,0,0,,,0,0
4810620,"Bluff Dale Independent School District, TX",17,3,0,13,0,1,,,.30769232,1
4810650,"Blum Independent School District, TX",26,5,0,21,0,0,,,0,0
4810710,"Boerne Independent School District, TX",620,163,5,437,.23312883,1,1,1,.47826087,1
4810740,"Boles Independent School District, TX",39,3,1,32,0,1,0,1,.0625,1
4810780,"Boling Independent School District, TX",92,44,9,34,.22727273,1,.22222222,1,.20588236,1
4810800,"Bonham Independent School District, TX",128,19,10,95,.36842105,1,.2,1,.32631579,1
4810830,"Booker Independent School District, TX",24,17,0,6,.41176471,1,,,.83333331,1
4810860,"Borden County Independent School District, TX",22,2,1,19,0,0,0,0,0,0
4810910,"Bosqueville Independent School District, TX",40,11,3,26,.36363637,1,0,1,.38461539,1
4810950,"Bovina Independent School District, TX",32,32,0,0,0,0,,,,
4810990,"Bowie Independent School District, TX",117,24,1,88,0,0,0,0,0,0
4811010,"Boyd Independent School District, TX",75,8,0,64,.625,1,,,.34375,1
4811070,"Brackett Independent School District, TX",55,36,1,16,.055555556,1,1,1,.4375,1
4811110,"Brady Independent School District, TX",92,45,3,43,0,0,0,0,0,0
4811190,"Brazosport Independent School District, TX",896,462,81,320,.16233766,1,.18518518,1,.39375001,1
4811220,"Breckenridge Independent School District, TX",113,40,3,67,.175,1,0,1,.10447761,1
4811250,"Bremond Independent School District, TX",29,4,1,22,0,0,0,0,0,0
4811280,"Brenham Independent School District, TX",358,109,80,157,.04587156,1,0,1,.19745223,1
4811310,"Bridge City Independent School District, TX",207,26,5,168,.07692308,1,0,1,.14880952,1
4811340,"Bridgeport Independent School District, TX",171,87,3,80,.14942528,1,.66666669,1,.27500001,1
4811400,"Fort Elliott Consolidated Independent School District, TX",13,3,0,9,0,0,,,0,0
4811430,"Broaddus Independent School District, TX",31,1,0,29,0,0,,,0,0
4811460,"Brock Independent School District, TX",93,10,1,81,.2,1,0,1,.45679012,1
4811490,"Bronte Independent School District, TX",21,7,0,14,0,0,,,0,0
4811520,"Brookeland Independent School District, TX",33,1,1,31,1,1,0,1,.51612902,1
4811550,"Brookesmith Independent School District, TX",13,2,0,11,0,0,,,0,0
4811580,"Brooks County Independent School District, TX",107,104,0,3,0,0,,,0,0
4811610,"Brownfield Independent School District, TX",123,94,7,22,0,0,0,0,0,0
4811640,"Brownsboro Independent School District, TX",187,25,11,145,.16,1,.18181819,1,.13103448,1
4811680,"Brownsville Independent School District, TX",3736,3690,5,28,.32466125,.99376696,.40000001,1,.4642857,1
4811700,"Brownwood Independent School District, TX",251,84,12,132,.083333336,1,.16666667,1,.18939394,1
4811730,"Bruceville-Eddy Independent School District, TX",66,18,1,44,.11111111,1,0,1,.29545453,1
4811790,"Bryan Independent School District, TX",1113,646,202,248,.2244582,.95820433,.10891089,.98019803,.48790324,.97580647
4811820,"Bryson Independent School District, TX",17,1,0,16,0,0,,,0,0
4811850,"Buckholts Independent School District, TX",14,9,0,5,0,0,,,0,0
4811910,"Buena Vista Independent School District, TX",12,8,0,4,0,0,,,0,0
4811990,"Buffalo Independent School District, TX",54,16,2,32,.125,1,0,1,.21875,1
4812060,"Bullard Independent School District, TX",174,11,9,149,.18181819,1,0,1,.20805369,1
4812090,"Buna Independent School District, TX",112,8,1,101,.25,1,0,1,.12871288,1
4812120,"Burkburnett Independent School District, TX",233,34,16,170,.20588236,1,.25,1,.25294119,1
4812150,"Burkeville Independent School District, TX",20,1,5,14,0,0,0,0,0,0
4812180,"Burleson Independent School District, TX",864,191,44,586,.18848167,1,.22727273,1,.28156996,1
4812220,"Burnet Consolidated Independent School District, TX",242,67,0,164,.19402985,1,,,.33536586,1
4812240,"Burton Independent School District, TX",32,5,7,20,.40000001,1,.2857143,1,.5,1
4812360,"Bynum Independent School District, TX",21,7,0,12,0,1,,,.33333334,1
4812390,"Caddo Mills Independent School District, TX",123,18,0,99,.11111111,1,,,.19191919,1
4812420,"Calallen Independent School District, TX",317,179,6,127,.055865921,1,0,1,.12598425,1
4812460,"Caldwell Independent School District, TX",120,45,8,65,0,1,0,1,.15384616,1
4812480,"Calhoun County Independent School District, TX",294,183,6,89,.13661203,1,0,1,.17977528,1
4812510,"Callisburg Independent School District, TX",82,9,1,69,.22222222,1,0,1,.14492753,1
4812540,"Calvert Independent School District, TX",7,0,7,0,,,0,0,,
4812640,"Cameron Independent School District, TX",118,61,16,40,.21311475,1,.125,1,.25,1
4812660,"Campbell Independent School District, TX",33,9,1,23,0,1,0,1,0,1
4812700,"Canadian Independent School District, TX",71,31,0,39,.12903225,1,,,.33333334,1
4812750,"Canton Independent School District, TX",159,13,4,137,.15384616,1,0,1,.270073,1
4812780,"Canutillo Independent School District, TX",436,408,1,19,.26225489,1,1,1,.57894737,1
4812810,"Canyon Independent School District, TX",720,160,14,530,.14375,1,.14285715,1,.25283018,1
4812870,"Carlisle Independent School District, TX",39,23,0,15,.17391305,1,,,.26666668,1
4812990,"Carrizo Springs Consolidated Independent School District, TX",156,144,0,10,.21527778,1,,,.40000001,1
4813020,"Carroll Independent School District, TX",691,43,15,514,.39534885,1,.53333336,1,.40661478,1
4813050,"Carrollton-Farmers Branch Independent School District, TX",1848,1103,295,242,.26745239,1,.21355931,1,.40082645,1
4813110,"Carthage Independent School District, TX",214,27,60,121,.14814815,1,.11666667,1,.23140496,.9834711
4813170,"Castleberry Independent School District, TX",278,219,4,47,.11415525,1,0,1,.27659574,1
4813200,"Cayuga Independent School District, TX",33,3,1,27,0,0,0,0,0,0
4813230,"Cedar Hill Independent School District, TX",644,127,452,41,.33070865,1,.23672566,1,.58536583,1
4813260,"Celeste Independent School District, TX",44,5,0,39,0,0,,,0,0
4813290,"Celina Independent School District, TX",185,43,9,124,.11627907,1,.22222222,1,.32258064,1
4813320,"Center Independent School District, TX",203,82,38,72,.085365854,1,.052631579,1,.22222222,1
4813350,"Center Point Independent School District, TX",51,21,3,26,.19047619,1,0,1,.15384616,1
4813380,"Centerville Independent School District, TX",6,0,0,6,,,,,0,0
4813410,"Centerville Independent School District, TX",59,10,3,46,0,1,0,1,.2173913,1
4813440,"Central Heights Independent School District, TX",89,18,3,65,.22222222,1,0,1,.24615385,1
4813500,"Central Independent School District, TX",120,13,7,100,.15384616,1,0,1,.22,1
4813530,"Lumberton Independent School District, TX",294,27,4,245,.14814815,1,0,1,.1755102,1
4813590,"Channelview Independent School District, TX",651,505,82,49,.39009902,1,.46341464,1,.1632653,1
4813650,"Chapel Hill Independent School District, TX",303,126,51,113,.17460318,1,.13725491,1,.25663716,1
4813680,"Chapel Hill Independent School District, TX",71,23,1,46,0,0,0,0,0,0
4813710,"Charlotte Independent School District, TX",39,34,0,5,0,0,,,0,0
4813740,"Cherokee Independent School District, TX",8,3,1,4,0,1,0,1,.5,1
4813770,"Chester Independent School District, TX",11,0,0,11,,,,,0,0
4813800,"Chico Independent School District, TX",44,9,0,32,0,1,,,0,1
4813860,"Childress Independent School District, TX",99,40,3,52,0,0,0,0,0,0
4813890,"Chillicothe Independent School District, TX",14,5,0,7,0,0,,,0,0
4813920,"Chilton Independent School District, TX",37,23,6,8,.30434781,1,.66666669,1,.875,1
4813960,"China Spring Independent School District, TX",198,22,6,161,.18181819,1,0,1,.21118012,1
4813980,"Chireno Independent School District, TX",24,3,3,18,0,0,0,0,0,0
4814010,"Christoval Independent School District, TX",44,7,0,37,.2857143,1,,,.51351351,1
4814070,"Cisco Independent School District, TX",62,9,0,48,0,0,,,0,0
4814130,"City View Independent School District, TX",76,19,3,49,.10526316,1,0,1,.26530612,1
4814160,"Clarendon Independent School District, TX",23,2,5,16,0,1,.40000001,1,.4375,1
4814190,"Clarksville Independent School District, TX",42,7,24,10,0,0,0,0,0,0
4814250,"Claude Independent School District, TX",25,1,1,22,0,0,0,0,0,0
4814280,"Clear Creek Independent School District, TX",3128,870,274,1511,.14137931,.891954,.080291972,.91240877,.25810722,.91992056
4814310,"Cleburne Independent School District, TX",508,212,18,258,.094339624,1,.11111111,1,.21705426,1
4814370,"Cleveland Independent School District, TX",289,165,34,80,.16969697,1,.20588236,1,.2375,1
4814400,"Clifton Independent School District, TX",76,17,1,50,.11764706,1,0,1,.38,1
4814450,"Clyde Consolidated Independent School District, TX",128,20,4,101,.2,1,0,1,.24752475,1
4814490,"Coahoma Independent School District, TX",58,10,0,44,0,0,,,0,0
4814520,"Coldspring-Oakhurst Consolidated Independent School District, TX",101,3,19,75,.66666669,1,.21052632,1,.25333333,1
4814550,"Coleman Independent School District, TX",59,21,3,34,0,0,0,0,0,0
4814580,"Collinsville Independent School District, TX",42,8,3,30,.25,1,0,1,.63333333,1
4814600,"Colmesneil Independent School District, TX",28,1,0,27,0,1,,,.37037036,1
4814640,"Colorado Independent School District, TX",58,37,4,16,0,0,0,0,0,0
4814670,"Columbia-Brazoria Independent School District, TX",234,71,25,133,.14084508,1,.079999998,1,.32330826,1
4814700,"Columbus Independent School District, TX",113,46,14,48,.15217391,1,.14285715,1,.39583334,1
4814730,"Comal Independent School District, TX",1636,628,32,902,.27070063,1,.375,1,.40133038,1
4814760,"Comanche Independent School District, TX",89,48,1,38,0,0,0,0,0,0
4814790,"Comfort Independent School District, TX",89,50,0,37,0,0,,,0,0
4814820,"Commerce Independent School District, TX",114,28,21,59,.25,1,.095238097,1,.47457626,1
4814850,"Community Independent School District, TX",156,47,6,97,.08510638,1,.66666669,1,.19587629,1
4814880,"Como-Pickton Consolidated Independent School District, TX",50,15,2,32,0,0,0,0,0,0
4814920,"Comstock Independent School District, TX",14,7,0,6,.5714286,1,,,.33333334,1
4814970,"Connally Independent School District, TX",142,43,53,41,.44186047,1,.13207547,1,.46341464,1
4815000,"Conroe Independent School District, TX",4500,1612,292,2283,.20905708,1,.16438356,1,.35830048,1
4815120,"Coolidge Independent School District, TX",21,7,8,5,0,0,0,0,0,0
4815150,"Cooper Independent School District, TX",55,4,3,47,0,0,0,0,0,0
4815180,"Lubbock-Cooper Independent School District, TX",433,140,13,265,0,.40000001,0,.84615386,.0075471699,.63773584
4815210,"Coppell Independent School District, TX",960,131,52,352,.25190839,1,.1923077,1,.45170453,1
4815240,"Copperas Cove Independent School District, TX",584,129,116,262,.2248062,.97674417,.22413793,.96551722,.28244275,.99236643
4815270,"Corpus Christi Independent School District, TX",2949,2400,102,361,.15708333,.98583335,.21568628,.96078432,.25761774,.98614961
4815300,"Corrigan-Camden Independent School District, TX",79,29,29,21,0,0,0,0,0,0
4815330,"Corsicana Independent School District, TX",400,207,61,118,.20772947,1,.065573767,1,.41525424,1
4815360,"Cotton Center Independent School District, TX",10,4,0,6,0,0,,,0,0
4815400,"Cotulla Independent School District, TX",87,84,0,3,.19047619,1,,,.66666669,1
4815420,"Coupland Independent School District, TX",8,4,0,4,.5,1,,,.5,1
4815480,"Covington Independent School District, TX",24,8,0,16,0,0,,,0,0
4815510,"Crandall Independent School District, TX",245,49,32,152,.14285715,1,.21875,1,.30263159,1
4815540,"Crane Independent School District, TX",75,52,4,19,.13461539,1,0,1,.21052632,1
4815570,"Cranfills Gap Independent School District, TX",13,5,0,8,0,0,,,0,0
4815600,"Crawford Independent School District, TX",49,2,0,47,0,1,,,.40425533,1
4815690,"Crockett County Consolidated Common School District, TX",62,52,1,9,.1923077,1,0,1,.22222222,1
4815720,"Crockett Independent School District, TX",96,21,52,18,.19047619,1,.07692308,1,.22222222,1
4815750,"Crosby Independent School District, TX",444,160,72,199,.175,1,.18055555,1,.26130652,1
4815810,"Cross Plains Independent School District, TX",16,1,0,15,0,0,,,0,0
4815840,"Cross Roads Independent School District, TX",48,2,0,46,0,0,,,0,0
4815870,"Crowell Independent School District, TX",18,7,2,9,0,0,0,0,0,0
4815910,"Crowley Independent School District, TX",1267,365,536,247,.12602739,1,.11380597,1,.20647773,1
4815930,"Crystal City Independent School District, TX",143,138,3,2,.20289855,1,0,1,0,1
4815960,"Cuero Independent School District, TX",165,65,18,76,.030769231,1,.22222222,1,.32894737,1
4816020,"Cumby Independent School District, TX",17,1,1,14,0,0,0,0,0,0
4816080,"Cushing Independent School District, TX",42,2,1,39,1,1,0,1,.33333334,1
4816110,"Cypress-Fairbanks Independent School District, TX",8846,3826,1556,2378,.27731311,1,.25192803,1,.5218671,1
4816140,"D'Hanis Independent School District, TX",24,10,0,13,0,1,,,.53846157,1
4816180,"Daingerfield-Lone Star Independent School District, TX",59,11,30,15,.18181819,1,0,1,0,1
4816200,"Dalhart Independent School District, TX",145,79,1,62,.12658228,1,1,1,.40322581,1
4816230,"Dallas Independent School District, TX",11122,7865,2606,441,.2390337,.96389067,.20606293,.89370686,.55555558,.98639458
4816290,"Danbury Independent School District, TX",75,11,1,61,.36363637,1,0,1,.36065573,1
4816320,"Darrouzett Independent School District, TX",5,1,0,3,0,0,,,0,0
4816350,"Dawson Independent School District, TX",11,5,0,6,0,0,,,0,0
4816380,"Dawson Independent School District, TX",33,7,2,23,0,0,0,0,0,0
4816440,"De Leon Independent School District, TX",50,15,0,33,0,0,,,0,0
4816500,"Decatur Independent School District, TX",244,77,6,155,.090909094,1,0,1,.29677418,1
4816530,"Deer Park Independent School District, TX",1046,562,27,422,.26334518,1,.14814815,1,.27962086,1
4816570,"De Kalb Independent School District, TX",63,10,7,42,.40000001,1,.2857143,1,.30952382,1
